,Agenda_issue,Belieftruth_tree,Burnt,Camp_site,Chosen_instrument,Empty,Firefighters,Prevention,Run_number,Thick_forest,Thin_forest
414,2,"[-0.35604, -0.41389, -0.9471, -0.8314, 0.11932, 0.102, -0.71333, 0.8, 1.0, -0.0882]",3031,1102,12.0,4559,0.0,0.009999999999999992,17,66,860
415,2,"[-0.35595, -0.41568, -0.94875, -0.8293, 0.1174, 0.118, -0.71833, 0.8, 1.0, -0.083]",3065,1118,12.0,4585,0.0,0.009999999999999992,17,60,845
416,2,"[-0.35854, -0.42376, -0.947, -0.81655, 0.09948, 0.205, -0.70067, 0.8, 1.0, -0.0868]",2950,1205,12.0,4566,0.0,0.009999999999999992,17,54,898
417,2,"[-0.35846, -0.42488, -0.94785, -0.815, 0.09808, 0.215, -0.70733, 0.8, 1.0, -0.0836]",2919,1215,12.0,4582,0.0,0.009999999999999992,17,55,878
418,2,"[-0.36001, -0.43032, -0.94895, -0.80835, 0.08832, 0.262, -0.70667, 0.8, 1.0, -0.087]",2881,1262,12.0,4565,0.0,0.009999999999999992,17,47,880
419,2,"[-0.35692, -0.41987, -0.9497, -0.8238, 0.10996, 0.158, -0.71467, 0.8, 1.0, -0.0822]",2958,1158,12.0,4589,0.0,0.009999999999999992,17,50,856
420,2,"[-0.35986, -0.42714, -0.9514, -0.81685, 0.09712, 0.206, -0.721, 0.8, 1.0, -0.0994]",3032,1206,12.0,4503,0.0,0.009999999999999992,17,45,837
421,2,"[-0.35843, -0.42166, -0.94895, -0.8225, 0.10564, 0.165, -0.71467, 0.8, 1.0, -0.0958]",3029,1165,12.0,4521,0.0,0.009999999999999992,17,55,856
422,2,"[-0.35825, -0.42009, -0.94895, -0.82525, 0.10876, 0.148, -0.71067, 0.8, 1.0, -0.098]",3061,1148,12.0,4510,0.0,0.009999999999999992,17,51,868
423,2,"[-0.35829, -0.42277, -0.9469, -0.81795, 0.10136, 0.194, -0.705, 0.8, 1.0, -0.0874]",2985,1194,12.0,4563,0.0,0.009999999999999992,17,59,885
424,2,"[-0.35948, -0.42593, -0.9443, -0.8114, 0.09244, 0.239, -0.68367, 0.8, 1.0, -0.0878]",2869,1239,12.0,4561,0.0,0.009999999999999992,17,55,949
425,2,"[-0.36089, -0.42975, -0.94225, -0.80455, 0.08276, 0.283, -0.675, 0.8, 1.0, -0.0912]",2763,1283,12.0,4544,0.0,0.009999999999999992,17,60,975
426,2,"[-0.35995, -0.426, -0.9434, -0.8113, 0.0914, 0.236, -0.68867, 0.8, 1.0, -0.0938]",2825,1236,12.0,4531,0.0,0.009999999999999992,17,66,934
427,2,"[-0.35896, -0.42291, -0.9459, -0.818, 0.10008, 0.194, -0.69733, 0.8, 1.0, -0.094]",2932,1194,12.0,4530,0.0,0.009999999999999992,17,58,908
428,2,"[-0.3578, -0.41718, -0.94775, -0.829, 0.1134, 0.124, -0.69967, 0.8, 1.0, -0.0994]",3003,1124,12.0,4503,0.0,0.009999999999999992,17,48,901
429,2,"[-0.35891, -0.42081, -0.9501, -0.8263, 0.10848, 0.142, -0.71533, 0.8, 1.0, -0.106]",3120,1142,12.0,4470,0.0,0.009999999999999992,17,48,854
430,2,"[-0.35852, -0.42084, -0.946, -0.82135, 0.10432, 0.171, -0.7, 0.8, 1.0, -0.0954]",2977,1171,12.0,4523,0.0,0.009999999999999992,17,60,900
431,2,"[-0.35932, -0.42395, -0.94525, -0.816, 0.09736, 0.208, -0.691, 0.8, 1.0, -0.094]",2939,1208,12.0,4530,0.0,0.009999999999999992,17,56,927
432,2,"[-0.35991, -0.42646, -0.94615, -0.81305, 0.09324, 0.231, -0.687, 0.8, 1.0, -0.0936]",2869,1231,12.0,4532,0.0,0.009999999999999992,17,46,939
433,2,"[-0.35842, -0.42212, -0.94455, -0.81715, 0.10032, 0.197, -0.69633, 0.8, 1.0, -0.0882]",2857,1197,12.0,4559,0.0,0.009999999999999992,17,66,911
434,2,"[-0.35957, -0.42602, -0.9474, -0.8145, 0.09536, 0.216, -0.71133, 0.8, 1.0, -0.0948]",2973,1216,12.0,4526,0.0,0.009999999999999992,17,62,866
435,2,"[-0.35966, -0.42391, -0.9453, -0.8168, 0.09748, 0.197, -0.70833, 0.8, 1.0, -0.101]",2992,1197,12.0,4495,0.0,0.009999999999999992,17,73,875
436,2,"[-0.35798, -0.41883, -0.9499, -0.8282, 0.11224, 0.129, -0.715, 0.8, 1.0, -0.1]",3061,1129,12.0,4500,0.0,0.009999999999999992,17,49,855
437,2,"[-0.35583, -0.41328, -0.94945, -0.83455, 0.12288, 0.089, -0.705, 0.8, 1.0, -0.0882]",3030,1089,12.0,4559,0.0,0.009999999999999992,17,42,885
438,2,"[-0.35769, -0.42149, -0.9469, -0.8193, 0.10392, 0.184, -0.708, 0.8, 1.0, -0.084]",2950,1184,12.0,4580,0.0,0.009999999999999992,17,62,876
439,2,"[-0.35791, -0.42364, -0.9494, -0.81795, 0.10212, 0.199, -0.70667, 0.8, 1.0, -0.0816]",2910,1199,12.0,4592,0.0,0.009999999999999992,17,44,880
440,2,"[-0.35667, -0.41952, -0.94945, -0.82375, 0.1104, 0.164, -0.696, 0.8, 1.0, -0.0774]",2902,1164,12.0,4613,0.0,0.009999999999999992,17,33,912
441,2,"[-0.35933, -0.42673, -0.94465, -0.80985, 0.0912, 0.25, -0.684, 0.8, 1.0, -0.0834]",2822,1250,12.0,4583,0.0,0.009999999999999992,17,53,948
442,2,"[-0.35839, -0.42082, -0.94655, -0.8217, 0.10492, 0.169, -0.70267, 0.8, 1.0, -0.0946]",2962,1169,12.0,4527,0.0,0.009999999999999992,17,59,892
443,2,"[-0.35716, -0.4185, -0.94805, -0.82535, 0.11104, 0.144, -0.71467, 0.8, 1.0, -0.0886]",3012,1144,12.0,4557,0.0,0.009999999999999992,17,61,856
444,2,"[-0.35846, -0.42183, -0.94535, -0.8186, 0.10168, 0.184, -0.71167, 0.8, 1.0, -0.0924]",2979,1184,12.0,4538,0.0,0.009999999999999992,17,76,865
445,2,"[-0.35787, -0.41912, -0.94325, -0.82075, 0.105, 0.168, -0.70267, 0.8, 1.0, -0.0908]",2955,1168,12.0,4546,0.0,0.009999999999999992,17,81,892
446,2,"[-0.35736, -0.41923, -0.9445, -0.82075, 0.10604, 0.172, -0.699, 0.8, 1.0, -0.084]",2890,1172,12.0,4580,0.0,0.009999999999999992,17,69,903
447,2,"[-0.35803, -0.42236, -0.94755, -0.8189, 0.10284, 0.188, -0.70833, 0.8, 1.0, -0.0862]",2931,1188,12.0,4569,0.0,0.009999999999999992,17,58,875
448,2,"[-0.35769, -0.42148, -0.94805, -0.82045, 0.10508, 0.176, -0.71667, 0.8, 1.0, -0.086]",2955,1176,12.0,4570,0.0,0.009999999999999992,17,63,850
449,2,"[-0.35472, -0.41132, -0.94755, -0.83435, 0.12492, 0.084, -0.71133, 0.8, 1.0, -0.0792]",3025,1084,12.0,4604,0.0,0.009999999999999992,17,61,866
450,2,"[-0.35618, -0.4175, -0.9478, -0.82515, 0.1128, 0.147, -0.708, 0.8, 1.0, -0.0778]",2955,1147,12.0,4611,0.0,0.009999999999999992,17,56,876
451,2,"[-0.35647, -0.41827, -0.9461, -0.8225, 0.10956, 0.164, -0.69867, 0.8, 1.0, -0.0766]",2922,1164,12.0,4617,0.0,0.009999999999999992,17,58,904
452,2,"[-0.35813, -0.42443, -0.94745, -0.81485, 0.0986, 0.216, -0.70467, 0.8, 1.0, -0.08]",2891,1216,12.0,4600,0.0,0.009999999999999992,17,55,886
453,2,"[-0.35837, -0.42538, -0.94515, -0.81115, 0.0944, 0.238, -0.69733, 0.8, 1.0, -0.0774]",2803,1238,12.0,4613,0.0,0.009999999999999992,17,63,908
454,2,"[-0.35739, -0.42209, -0.9469, -0.8175, 0.10272, 0.197, -0.705, 0.8, 1.0, -0.0776]",2843,1197,12.0,4612,0.0,0.009999999999999992,17,59,885
455,2,"[-0.35722, -0.42355, -0.95025, -0.8176, 0.10316, 0.198, -0.72233, 0.8, 1.0, -0.0754]",2894,1198,12.0,4623,0.0,0.009999999999999992,17,54,833
456,2,"[-0.35919, -0.42849, -0.9517, -0.8131, 0.09472, 0.231, -0.723, 0.8, 1.0, -0.0864]",2947,1231,12.0,4568,0.0,0.009999999999999992,17,45,831
457,2,"[-0.35926, -0.42594, -0.9474, -0.81405, 0.09552, 0.224, -0.69633, 0.8, 1.0, -0.089]",2923,1224,12.0,4555,0.0,0.009999999999999992,17,47,911
458,2,"[-0.35963, -0.4269, -0.94605, -0.8115, 0.09224, 0.235, -0.70533, 0.8, 1.0, -0.0908]",2879,1235,12.0,4546,0.0,0.009999999999999992,17,65,884
459,2,"[-0.36103, -0.43041, -0.9441, -0.80535, 0.08328, 0.274, -0.69833, 0.8, 1.0, -0.0954]",2850,1274,12.0,4523,0.0,0.009999999999999992,17,71,905
460,2,"[-0.3593, -0.4249, -0.94655, -0.81535, 0.09676, 0.21, -0.70667, 0.8, 1.0, -0.0936]",2906,1210,12.0,4532,0.0,0.009999999999999992,17,63,880
461,2,"[-0.35766, -0.41763, -0.94575, -0.8258, 0.11048, 0.14, -0.70233, 0.8, 1.0, -0.0948]",3006,1140,12.0,4526,0.0,0.009999999999999992,17,64,893
462,2,"[-0.35715, -0.41722, -0.9484, -0.82825, 0.11396, 0.128, -0.707, 0.8, 1.0, -0.092]",3041,1128,12.0,4540,0.0,0.009999999999999992,17,51,879
463,2,"[-0.35936, -0.42304, -0.9482, -0.82085, 0.10212, 0.179, -0.70067, 0.8, 1.0, -0.1012]",3034,1179,12.0,4494,0.0,0.009999999999999992,17,46,898
464,2,"[-0.36064, -0.42544, -0.94485, -0.81525, 0.09396, 0.211, -0.69433, 0.8, 1.0, -0.1068]",2986,1211,12.0,4466,0.0,0.009999999999999992,17,62,917
465,2,"[-0.35954, -0.42179, -0.9439, -0.8194, 0.10032, 0.184, -0.686, 0.8, 1.0, -0.1024]",2984,1184,12.0,4488,0.0,0.009999999999999992,17,60,942
466,2,"[-0.35911, -0.42166, -0.94475, -0.81965, 0.10144, 0.185, -0.68367, 0.8, 1.0, -0.0974]",2937,1185,12.0,4513,0.0,0.009999999999999992,17,52,949
467,2,"[-0.35789, -0.41582, -0.9438, -0.82795, 0.11216, 0.126, -0.68833, 0.8, 1.0, -0.1006]",3026,1126,12.0,4497,0.0,0.009999999999999992,17,63,935
468,2,"[-0.35855, -0.41848, -0.9428, -0.82295, 0.10584, 0.155, -0.69467, 0.8, 1.0, -0.1006]",2995,1155,12.0,4497,0.0,0.009999999999999992,17,76,916
469,2,"[-0.35963, -0.42373, -0.9433, -0.8151, 0.09584, 0.211, -0.687, 0.8, 1.0, -0.0968]",2905,1211,12.0,4516,0.0,0.009999999999999992,17,65,939
470,2,"[-0.3596, -0.4237, -0.94435, -0.81615, 0.09696, 0.205, -0.691, 0.8, 1.0, -0.0978]",2928,1205,12.0,4511,0.0,0.009999999999999992,17,62,927
471,2,"[-0.358, -0.41858, -0.9458, -0.82465, 0.10864, 0.15, -0.69567, 0.8, 1.0, -0.0954]",2957,1150,12.0,4523,0.0,0.009999999999999992,17,57,913
472,2,"[-0.35698, -0.41617, -0.94875, -0.83035, 0.1164, 0.111, -0.71833, 0.8, 1.0, -0.095]",3089,1111,12.0,4525,0.0,0.009999999999999992,17,60,845
473,2,"[-0.35675, -0.4178, -0.95075, -0.82865, 0.11516, 0.125, -0.72367, 0.8, 1.0, -0.0888]",3079,1125,12.0,4556,0.0,0.009999999999999992,17,52,829
474,2,"[-0.35837, -0.42359, -0.9477, -0.81725, 0.10052, 0.2, -0.70633, 0.8, 1.0, -0.0864]",2962,1200,12.0,4568,0.0,0.009999999999999992,17,55,881
475,2,"[-0.35729, -0.42004, -0.948, -0.8225, 0.10792, 0.168, -0.69933, 0.8, 1.0, -0.0832]",2920,1168,12.0,4584,0.0,0.009999999999999992,17,46,902
476,2,"[-0.3555, -0.4164, -0.9466, -0.8248, 0.1138, 0.149, -0.701, 0.8, 1.0, -0.0706]",2901,1149,12.0,4647,0.0,0.009999999999999992,17,57,897
477,2,"[-0.35708, -0.4206, -0.9482, -0.82115, 0.107, 0.176, -0.70367, 0.8, 1.0, -0.0792]",2903,1176,12.0,4604,0.0,0.009999999999999992,17,49,889
478,2,"[-0.35966, -0.42603, -0.94395, -0.8112, 0.09188, 0.235, -0.69733, 0.8, 1.0, -0.0914]",2883,1235,12.0,4543,0.0,0.009999999999999992,17,71,908
479,2,"[-0.35988, -0.42515, -0.94295, -0.8124, 0.09264, 0.227, -0.69067, 0.8, 1.0, -0.0956]",2866,1227,12.0,4522,0.0,0.009999999999999992,17,71,928
480,2,"[-0.35885, -0.4234, -0.946, -0.8169, 0.0992, 0.2, -0.702, 0.8, 1.0, -0.0916]",2923,1200,12.0,4542,0.0,0.009999999999999992,17,62,894
481,2,"[-0.36037, -0.42582, -0.945, -0.8141, 0.09336, 0.218, -0.69733, 0.8, 1.0, -0.1024]",2926,1218,12.0,4488,0.0,0.009999999999999992,17,64,908
482,2,"[-0.36097, -0.42569, -0.94515, -0.8157, 0.09376, 0.207, -0.69933, 0.8, 1.0, -0.1112]",2962,1207,12.0,4444,0.0,0.009999999999999992,17,65,902
483,2,"[-0.35894, -0.41896, -0.95, -0.82995, 0.11208, 0.118, -0.71367, 0.8, 1.0, -0.1122]",3125,1118,12.0,4439,0.0,0.009999999999999992,17,47,859
484,2,"[-0.35817, -0.41717, -0.9481, -0.8301, 0.11376, 0.116, -0.704, 0.8, 1.0, -0.1052]",3079,1116,12.0,4474,0.0,0.009999999999999992,17,50,888
485,2,"[-0.3598, -0.42385, -0.9483, -0.8202, 0.1006, 0.18, -0.71133, 0.8, 1.0, -0.1058]",3061,1180,12.0,4471,0.0,0.009999999999999992,17,56,866
486,2,"[-0.35839, -0.41822, -0.94535, -0.8257, 0.10892, 0.144, -0.68967, 0.8, 1.0, -0.1006]",2993,1144,12.0,4497,0.0,0.009999999999999992,17,54,931
487,2,"[-0.3584, -0.42003, -0.9453, -0.82205, 0.10524, 0.168, -0.69033, 0.8, 1.0, -0.0948]",2948,1168,12.0,4526,0.0,0.009999999999999992,17,55,929
488,2,"[-0.35756, -0.41884, -0.9472, -0.82465, 0.10952, 0.151, -0.702, 0.8, 1.0, -0.0906]",3000,1151,12.0,4547,0.0,0.009999999999999992,17,54,894
489,2,"[-0.35842, -0.42119, -0.94775, -0.8222, 0.10536, 0.169, -0.70067, 0.8, 1.0, -0.0944]",3008,1169,12.0,4528,0.0,0.009999999999999992,17,49,898
490,2,"[-0.35964, -0.42329, -0.94885, -0.82155, 0.10228, 0.172, -0.712, 0.8, 1.0, -0.106]",3072,1172,12.0,4470,0.0,0.009999999999999992,17,53,864
491,2,"[-0.3597, -0.4231, -0.94665, -0.81985, 0.10044, 0.186, -0.68933, 0.8, 1.0, -0.1028]",3002,1186,12.0,4486,0.0,0.009999999999999992,17,45,932
492,2,"[-0.35787, -0.41827, -0.94725, -0.82645, 0.11072, 0.142, -0.69333, 0.8, 1.0, -0.0954]",2995,1142,12.0,4523,0.0,0.009999999999999992,17,45,920
493,2,"[-0.35739, -0.41559, -0.94525, -0.82885, 0.11408, 0.125, -0.683, 0.8, 1.0, -0.095]",2985,1125,12.0,4525,0.0,0.009999999999999992,17,48,951
494,2,"[-0.35831, -0.42013, -0.9463, -0.82265, 0.10604, 0.166, -0.691, 0.8, 1.0, -0.094]",2982,1166,12.0,4530,0.0,0.009999999999999992,17,49,927
495,2,"[-0.35884, -0.42156, -0.94465, -0.8192, 0.10152, 0.183, -0.698, 0.8, 1.0, -0.096]",2969,1183,12.0,4520,0.0,0.009999999999999992,17,67,906
496,2,"[-0.35933, -0.4234, -0.9434, -0.81525, 0.0966, 0.208, -0.69367, 0.8, 1.0, -0.0948]",2916,1208,12.0,4526,0.0,0.009999999999999992,17,71,919
497,2,"[-0.35841, -0.41878, -0.94385, -0.8231, 0.10628, 0.158, -0.68967, 0.8, 1.0, -0.0978]",2965,1158,12.0,4511,0.0,0.009999999999999992,17,64,931
498,2,"[-0.35729, -0.41551, -0.9451, -0.82865, 0.11408, 0.126, -0.683, 0.8, 1.0, -0.0938]",2969,1126,12.0,4531,0.0,0.009999999999999992,17,49,951
499,2,"[-0.35891, -0.42151, -0.94665, -0.82145, 0.10364, 0.175, -0.69033, 0.8, 1.0, -0.0976]",2969,1175,12.0,4512,0.0,0.009999999999999992,17,46,929
